Finetuning score threshold: -541.75
Learning rate before schedule: 1e-05
Learning rate after schedule: 6.4549722436790284e-06
Finetuning with 2521 chats
Extracting prompt in train dataset: 100%|██████████| 2521/2521 [00:00<00:00, 5129.58 examples/s]
Applying chat template to train dataset: 100%|██████████| 2521/2521 [00:00<00:00, 3042.45 examples/s]
Tokenizing train dataset: 100%|██████████| 2521/2521 [00:08<00:00, 294.93 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 1}.
                                                 
{'loss': 0.6931, 'grad_norm': 31.220449447631836, 'learning_rate': 6.4549722436790284e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -265.9875793457031, 'logps/rejected': -301.85107421875, 'logits/chosen': -7.447696208953857, 'logits/rejected': -7.4755425453186035, 'epoch': 0.01}
{'loss': 0.6144, 'grad_norm': 237.01992797851562, 'learning_rate': 5.939491322014314e-07, 'rewards/chosen': 0.6883312463760376, 'rewards/rejected': -0.6345483660697937, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.3228795528411865, 'logps/chosen': -263.54718017578125, 'logps/rejected': -274.2877197265625, 'logits/chosen': -7.528278350830078, 'logits/rejected': -7.7094340324401855, 'epoch': 1.62}
{'loss': 1.8311, 'grad_norm': 1251.825927734375, 'learning_rate': 5.573738382649317e-07, 'rewards/chosen': 0.21700647473335266, 'rewards/rejected': -0.78460294008255, 'rewards/accuracies': 0.71875, 'rewards/margins': 1.001609444618225, 'logps/chosen': -265.4599914550781, 'logps/rejected': -234.92117309570312, 'logits/chosen': -7.456113815307617, 'logits/rejected': -7.619147777557373, 'epoch': 1.63}
{'loss': 0.385, 'grad_norm': 64.9673843383789, 'learning_rate': 5.218541477465215e-07, 'rewards/chosen': 0.40322643518447876, 'rewards/rejected': -0.5767946243286133, 'rewards/accuracies': 0.8125, 'rewards/margins': 0.9800211191177368, 'logps/chosen': -267.3988952636719, 'logps/rejected': -279.86395263671875, 'logits/chosen': -7.608687400817871, 'logits/rejected': -7.419548511505127, 'epoch': 1.65}
{'loss': 0.767, 'grad_norm': 385.70452880859375, 'learning_rate': 4.874041030169856e-07, 'rewards/chosen': 0.2936955690383911, 'rewards/rejected': -0.8253193497657776, 'rewards/accuracies': 0.875, 'rewards/margins': 1.1190149784088135, 'logps/chosen': -247.49652099609375, 'logps/rejected': -318.19464111328125, 'logits/chosen': -7.693249225616455, 'logits/rejected': -7.740713119506836, 'epoch': 1.66}
{'loss': 0.2546, 'grad_norm': 58.5440788269043, 'learning_rate': 4.5403732357285043e-07, 'rewards/chosen': 0.40997400879859924, 'rewards/rejected': -0.9012396335601807, 'rewards/accuracies': 0.875, 'rewards/margins': 1.311213731765747, 'logps/chosen': -244.91720581054688, 'logps/rejected': -272.0612487792969, 'logits/chosen': -7.467952728271484, 'logits/rejected': -7.53181266784668, 'epoch': 1.67}
{'loss': 0.2719, 'grad_norm': 33.7611083984375, 'learning_rate': 4.2176700065204397e-07, 'rewards/chosen': 0.7393532991409302, 'rewards/rejected': -0.7451409101486206, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4844942092895508, 'logps/chosen': -264.6707458496094, 'logps/rejected': -238.07237243652344, 'logits/chosen': -7.357346534729004, 'logits/rejected': -7.597667217254639, 'epoch': 1.69}
{'loss': 0.5457, 'grad_norm': 76.8419189453125, 'learning_rate': 3.9060589201887073e-07, 'rewards/chosen': 0.6383848190307617, 'rewards/rejected': -0.5394164323806763, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.177801251411438, 'logps/chosen': -284.6810607910156, 'logps/rejected': -288.1357727050781, 'logits/chosen': -7.423331260681152, 'logits/rejected': -7.525616645812988, 'epoch': 1.7}
{'loss': 0.27, 'grad_norm': 82.80422973632812, 'learning_rate': 3.605663169203482e-07, 'rewards/chosen': 0.303666889667511, 'rewards/rejected': -1.1090953350067139, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4127624034881592, 'logps/chosen': -272.75018310546875, 'logps/rejected': -301.5213623046875, 'logits/chosen': -7.468062400817871, 'logits/rejected': -7.549041748046875, 'epoch': 1.71}
{'loss': 0.3518, 'grad_norm': 130.85687255859375, 'learning_rate': 3.3166015121590823e-07, 'rewards/chosen': 0.4471072554588318, 'rewards/rejected': -1.0323880910873413, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.4794952869415283, 'logps/chosen': -297.1828308105469, 'logps/rejected': -297.90673828125, 'logits/chosen': -7.453177452087402, 'logits/rejected': -7.510466575622559, 'epoch': 1.72}
{'loss': 0.2931, 'grad_norm': 98.19656372070312, 'learning_rate': 3.0389882268239566e-07, 'rewards/chosen': 0.7104492783546448, 'rewards/rejected': -0.8590620756149292, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.5695114135742188, 'logps/chosen': -273.4713134765625, 'logps/rejected': -281.4584655761719, 'logits/chosen': -7.48084831237793, 'logits/rejected': -7.599121570587158, 'epoch': 1.74}
{'loss': 0.3056, 'grad_norm': 24.955059051513672, 'learning_rate': 2.77293306496199e-07, 'rewards/chosen': 0.766181230545044, 'rewards/rejected': -0.9082874655723572, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.6744686365127563, 'logps/chosen': -263.810791015625, 'logps/rejected': -277.7659912109375, 'logits/chosen': -7.540689468383789, 'logits/rejected': -7.598339557647705, 'epoch': 1.75}
{'loss': 0.2147, 'grad_norm': 49.623233795166016, 'learning_rate': 2.5185412089432183e-07, 'rewards/chosen': 0.5900256633758545, 'rewards/rejected': -0.9204716682434082, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.5104972124099731, 'logps/chosen': -285.8287658691406, 'logps/rejected': -305.7671203613281, 'logits/chosen': -7.660406589508057, 'logits/rejected': -7.524525165557861, 'epoch': 1.76}
{'loss': 0.2279, 'grad_norm': 35.733726501464844, 'learning_rate': 2.275913230160985e-07, 'rewards/chosen': 0.7985021471977234, 'rewards/rejected': -0.8373692631721497, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.6358716487884521, 'logps/chosen': -284.2393798828125, 'logps/rejected': -267.3231506347656, 'logits/chosen': -7.427176475524902, 'logits/rejected': -7.492093086242676, 'epoch': 1.77}
{'loss': 0.2675, 'grad_norm': 38.529903411865234, 'learning_rate': 2.0451450492720067e-07, 'rewards/chosen': 0.4799979329109192, 'rewards/rejected': -0.7508048415184021, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2308028936386108, 'logps/chosen': -291.1444091796875, 'logps/rejected': -288.94903564453125, 'logits/chosen': -7.369682312011719, 'logits/rejected': -7.52362060546875, 'epoch': 1.79}
{'loss': 0.7383, 'grad_norm': 2075.4267578125, 'learning_rate': 1.8263278982750343e-07, 'rewards/chosen': 0.6405858993530273, 'rewards/rejected': -1.0904377698898315, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.7310236692428589, 'logps/chosen': -279.47442626953125, 'logps/rejected': -271.22540283203125, 'logits/chosen': -7.570472717285156, 'logits/rejected': -7.6890668869018555, 'epoch': 1.8}
{'loss': 0.2764, 'grad_norm': 18.45330238342285, 'learning_rate': 1.6195482844431636e-07, 'rewards/chosen': 0.5722622275352478, 'rewards/rejected': -0.6282435655593872, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.2005057334899902, 'logps/chosen': -273.8620910644531, 'logps/rejected': -260.8768005371094, 'logits/chosen': -7.376065731048584, 'logits/rejected': -7.449776649475098, 'epoch': 1.81}
{'loss': 0.2871, 'grad_norm': 34.81277084350586, 'learning_rate': 1.424887956124031e-07, 'rewards/chosen': 0.5277209877967834, 'rewards/rejected': -0.7347119450569153, 'rewards/accuracies': 0.875, 'rewards/margins': 1.2624329328536987, 'logps/chosen': -287.5595397949219, 'logps/rejected': -277.0005187988281, 'logits/chosen': -7.516750812530518, 'logits/rejected': -7.6286163330078125, 'epoch': 1.83}
{'loss': 0.3311, 'grad_norm': 123.16461181640625, 'learning_rate': 1.2424238704213495e-07, 'rewards/chosen': 0.5896507501602173, 'rewards/rejected': -1.0603234767913818, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.6499741077423096, 'logps/chosen': -277.5533142089844, 'logps/rejected': -282.0543212890625, 'logits/chosen': -7.591884613037109, 'logits/rejected': -7.599429130554199, 'epoch': 1.84}
{'loss': 0.38, 'grad_norm': 49.243072509765625, 'learning_rate': 1.0722281627706637e-07, 'rewards/chosen': 0.4834991693496704, 'rewards/rejected': -0.5670401453971863, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.0505393743515015, 'logps/chosen': -289.3604736328125, 'logps/rejected': -310.52392578125, 'logits/chosen': -7.523771286010742, 'logits/rejected': -7.527739524841309, 'epoch': 1.85}
{'loss': 0.2798, 'grad_norm': 109.5884017944336, 'learning_rate': 9.143681184213096e-08, 'rewards/chosen': 0.28743046522140503, 'rewards/rejected': -0.9350062608718872, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.2224366664886475, 'logps/chosen': -244.4661102294922, 'logps/rejected': -244.64404296875, 'logits/chosen': -7.44024133682251, 'logits/rejected': -7.449051856994629, 'epoch': 1.86}
{'loss': 0.2584, 'grad_norm': 30.35847282409668, 'learning_rate': 7.689061458358192e-08, 'rewards/chosen': 0.8113616704940796, 'rewards/rejected': -0.6417659521102905, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.4531276226043701, 'logps/chosen': -271.67144775390625, 'logps/rejected': -259.8192138671875, 'logits/chosen': -7.324397563934326, 'logits/rejected': -7.46378231048584, 'epoch': 1.88}
{'loss': 0.5363, 'grad_norm': 226.05665588378906, 'learning_rate': 6.358997520173157e-08, 'rewards/chosen': 0.6268717050552368, 'rewards/rejected': -1.0101557970046997, 'rewards/accuracies': 0.9375, 'rewards/margins': 1.6370277404785156, 'logps/chosen': -274.0566101074219, 'logps/rejected': -278.964599609375, 'logits/chosen': -7.435009479522705, 'logits/rejected': -7.447876930236816, 'epoch': 1.89}
{'loss': 0.2184, 'grad_norm': 45.776309967041016, 'learning_rate': 5.1540151977470326e-08, 'rewards/chosen': 0.5268983840942383, 'rewards/rejected': -1.0844132900238037, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.611311435699463, 'logps/chosen': -271.6144104003906, 'logps/rejected': -286.31329345703125, 'logits/chosen': -7.689760208129883, 'logits/rejected': -7.566272735595703, 'epoch': 1.9}
{'loss': 0.2944, 'grad_norm': 80.19542694091797, 'learning_rate': 4.074590869345339e-08, 'rewards/chosen': 0.5624122619628906, 'rewards/rejected': -0.8242372274398804, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.3866496086120605, 'logps/chosen': -260.5915832519531, 'logps/rejected': -282.5547180175781, 'logits/chosen': -7.608631134033203, 'logits/rejected': -7.604799270629883, 'epoch': 1.91}
{'loss': 0.3307, 'grad_norm': 66.14579772949219, 'learning_rate': 3.121151275078396e-08, 'rewards/chosen': 0.5428196787834167, 'rewards/rejected': -0.6533482074737549, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.1961679458618164, 'logps/chosen': -267.7442321777344, 'logps/rejected': -291.8731994628906, 'logits/chosen': -7.5315470695495605, 'logits/rejected': -7.6644206047058105, 'epoch': 1.93}
{'loss': 0.5719, 'grad_norm': 262.447509765625, 'learning_rate': 2.2940733481938934e-08, 'rewards/chosen': 0.3480764925479889, 'rewards/rejected': -0.9351322054862976, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.2832087278366089, 'logps/chosen': -266.78564453125, 'logps/rejected': -280.2699890136719, 'logits/chosen': -7.442290782928467, 'logits/rejected': -7.520467758178711, 'epoch': 1.94}
{'loss': 0.3162, 'grad_norm': 35.42041015625, 'learning_rate': 1.593684066059802e-08, 'rewards/chosen': 0.7272896766662598, 'rewards/rejected': -0.38805755972862244, 'rewards/accuracies': 0.8125, 'rewards/margins': 1.115347146987915, 'logps/chosen': -284.6441650390625, 'logps/rejected': -296.6159973144531, 'logits/chosen': -7.471773624420166, 'logits/rejected': -7.48358678817749, 'epoch': 1.95}
{'loss': 0.2808, 'grad_norm': 38.238136291503906, 'learning_rate': 1.0202603208969726e-08, 'rewards/chosen': 0.5773981213569641, 'rewards/rejected': -0.6218778491020203, 'rewards/accuracies': 0.875, 'rewards/margins': 1.1992758512496948, 'logps/chosen': -250.50009155273438, 'logps/rejected': -279.36627197265625, 'logits/chosen': -7.538714408874512, 'logits/rejected': -7.473303318023682, 'epoch': 1.96}
{'loss': 0.3511, 'grad_norm': 110.29618835449219, 'learning_rate': 5.740288103125531e-09, 'rewards/chosen': 0.5873756408691406, 'rewards/rejected': -0.725273847579956, 'rewards/accuracies': 0.84375, 'rewards/margins': 1.3126494884490967, 'logps/chosen': -314.0194396972656, 'logps/rejected': -302.1867370605469, 'logits/chosen': -7.485989093780518, 'logits/rejected': -7.547820091247559, 'epoch': 1.98}
{'loss': 0.6267, 'grad_norm': 364.8714904785156, 'learning_rate': 2.551659476771141e-09, 'rewards/chosen': 0.4342783987522125, 'rewards/rejected': -1.0158861875534058, 'rewards/accuracies': 0.96875, 'rewards/margins': 1.4501646757125854, 'logps/chosen': -265.63238525390625, 'logps/rejected': -295.1427307128906, 'logits/chosen': -7.551606178283691, 'logits/rejected': -7.521389961242676, 'epoch': 1.99}
{'loss': 0.1965, 'grad_norm': 24.131406784057617, 'learning_rate': 6.379779238142421e-10, 'rewards/chosen': 0.1326787918806076, 'rewards/rejected': -1.1404073238372803, 'rewards/accuracies': 0.8799999952316284, 'rewards/margins': 1.2730860710144043, 'logps/chosen': -267.3160705566406, 'logps/rejected': -272.89105224609375, 'logits/chosen': -7.407695293426514, 'logits/rejected': -7.602870464324951, 'epoch': 2.0}
{'train_runtime': 3505.7005, 'train_samples_per_second': 1.438, 'train_steps_per_second': 0.045, 'train_loss': 1.2617051575474347, 'epoch': 2.0}
Unloading and merging model: 100%|██████████| 632/632 [00:00<00:00, 6690.32it/s]
