Finetuning score threshold: -541.75
Learning rate before schedule: 1e-05
Learning rate after schedule: 7.071067811865476e-06
Finetuning with 2150 chats
Extracting prompt in train dataset: 100%|██████████| 2150/2150 [00:00<00:00, 5151.68 examples/s]
Applying chat template to train dataset: 100%|██████████| 2150/2150 [00:00<00:00, 3018.34 examples/s]
Tokenizing train dataset: 100%|██████████| 2150/2150 [00:07<00:00, 303.33 examples/s]
The tokenizer has new PAD/BOS/EOS tokens that differ from the model config and generation config. The model config and generation config were aligned accordingly, being updated with the tokenizer's values. Updated tokens: {'eos_token_id': 1}.
                                                
{'loss': 0.6931, 'grad_norm': 29.618337631225586, 'learning_rate': 7.071067811865476e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -285.89923095703125, 'logps/rejected': -273.84405517578125, 'logits/chosen': -7.4353532791137695, 'logits/rejected': -7.697968482971191, 'epoch': 0.01}
{'loss': 0.2548, 'grad_norm': 30.511428833007812, 'learning_rate': 6.01991833805021e-08, 'rewards/chosen': 0.5169276595115662, 'rewards/rejected': -0.9343308210372925, 'rewards/accuracies': 0.875, 'rewards/margins': 1.4512585401535034, 'logps/chosen': -260.8409423828125, 'logps/rejected': -277.5726623535156, 'logits/chosen': -7.582447052001953, 'logits/rejected': -7.574504852294922, 'epoch': 1.91}
{'loss': 0.2194, 'grad_norm': 35.41068649291992, 'learning_rate': 4.612076796189337e-08, 'rewards/chosen': 0.4790824353694916, 'rewards/rejected': -1.1613377332687378, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.6404199600219727, 'logps/chosen': -240.68565368652344, 'logps/rejected': -276.2159729003906, 'logits/chosen': -7.531877040863037, 'logits/rejected': -7.730656623840332, 'epoch': 1.92}
{'loss': 0.4545, 'grad_norm': 568.3689575195312, 'learning_rate': 3.390424678399816e-08, 'rewards/chosen': 0.2866789996623993, 'rewards/rejected': -1.0292781591415405, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.3159570693969727, 'logps/chosen': -286.3498840332031, 'logps/rejected': -284.6349792480469, 'logits/chosen': -7.484530448913574, 'logits/rejected': -7.611177921295166, 'epoch': 1.94}
{'loss': 0.3395, 'grad_norm': 41.99613571166992, 'learning_rate': 2.355613838432521e-08, 'rewards/chosen': 1.068756103515625, 'rewards/rejected': -0.44750693440437317, 'rewards/accuracies': 0.875, 'rewards/margins': 1.5162630081176758, 'logps/chosen': -260.7061767578125, 'logps/rejected': -268.4142150878906, 'logits/chosen': -7.499161243438721, 'logits/rejected': -7.421753406524658, 'epoch': 1.95}
{'loss': 0.2518, 'grad_norm': 28.97817039489746, 'learning_rate': 1.5081964345637254e-08, 'rewards/chosen': 0.5700322985649109, 'rewards/rejected': -1.0774989128112793, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.6475310325622559, 'logps/chosen': -271.5729064941406, 'logps/rejected': -312.7215576171875, 'logits/chosen': -7.383333206176758, 'logits/rejected': -7.482269287109375, 'epoch': 1.97}
{'loss': 0.4945, 'grad_norm': 217.48562622070312, 'learning_rate': 8.486246349721588e-09, 'rewards/chosen': 0.6724833250045776, 'rewards/rejected': -0.9776085019111633, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.6500916481018066, 'logps/chosen': -282.12841796875, 'logps/rejected': -295.5425109863281, 'logits/chosen': -7.504854679107666, 'logits/rejected': -7.634206295013428, 'epoch': 1.98}
{'loss': 0.2702, 'grad_norm': 66.02549743652344, 'learning_rate': 3.772503764696891e-09, 'rewards/chosen': 0.6903029084205627, 'rewards/rejected': -0.8984655737876892, 'rewards/accuracies': 0.90625, 'rewards/margins': 1.588768482208252, 'logps/chosen': -231.2218017578125, 'logps/rejected': -281.39111328125, 'logits/chosen': -7.3679680824279785, 'logits/rejected': -7.549267768859863, 'epoch': 2.0}
{'loss': 0.0846, 'grad_norm': 90.51280975341797, 'learning_rate': 9.432517671343623e-10, 'rewards/chosen': -0.024103038012981415, 'rewards/rejected': -1.8574737310409546, 'rewards/accuracies': 1.0, 'rewards/margins': 1.8333708047866821, 'logps/chosen': -250.21336364746094, 'logps/rejected': -233.70191955566406, 'logits/chosen': -7.723730564117432, 'logits/rejected': -8.151260375976562, 'epoch': 2.0}
{'train_runtime': 2935.5194, 'train_samples_per_second': 1.465, 'train_steps_per_second': 0.046, 'train_loss': 1.7379776889677434, 'epoch': 2.0}
Unloading and merging model: 100%|██████████| 632/632 [00:00<00:00, 6644.04it/s]
